SDG_goal,SDG_goal_label,Year,Country_count,Diffusion_intensity,Diffusion_speed
8,SDG 8: Decent Work and Economic Growth,1958,1,0.5,0
8,SDG 8: Decent Work and Economic Growth,1959,1,0.3333333333333333,0
8,SDG 8: Decent Work and Economic Growth,1960,0,0.0,-1
8,SDG 8: Decent Work and Economic Growth,1961,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1962,1,0.25,1
8,SDG 8: Decent Work and Economic Growth,1963,1,0.25,0
8,SDG 8: Decent Work and Economic Growth,1964,1,0.25,0
8,SDG 8: Decent Work and Economic Growth,1965,1,0.3333333333333333,0
8,SDG 8: Decent Work and Economic Growth,1966,0,0.0,-1
8,SDG 8: Decent Work and Economic Growth,1967,1,0.2,1
8,SDG 8: Decent Work and Economic Growth,1968,1,0.2,0
8,SDG 8: Decent Work and Economic Growth,1969,1,0.25,0
8,SDG 8: Decent Work and Economic Growth,1970,0,0.0,-1
8,SDG 8: Decent Work and Economic Growth,1971,1,0.2,1
8,SDG 8: Decent Work and Economic Growth,1972,1,0.2,0
8,SDG 8: Decent Work and Economic Growth,1973,1,0.25,0
8,SDG 8: Decent Work and Economic Growth,1974,1,0.2,0
8,SDG 8: Decent Work and Economic Growth,1975,2,0.4,1
8,SDG 8: Decent Work and Economic Growth,1976,4,0.8,2
8,SDG 8: Decent Work and Economic Growth,1977,2,0.3333333333333333,-2
8,SDG 8: Decent Work and Economic Growth,1978,3,0.4285714285714285,1
8,SDG 8: Decent Work and Economic Growth,1979,2,0.4,-1
8,SDG 8: Decent Work and Economic Growth,1980,2,0.2857142857142857,0
8,SDG 8: Decent Work and Economic Growth,1981,4,0.5714285714285714,2
8,SDG 8: Decent Work and Economic Growth,1982,4,0.5,0
8,SDG 8: Decent Work and Economic Growth,1983,4,0.5714285714285714,0
8,SDG 8: Decent Work and Economic Growth,1984,4,0.5,0
8,SDG 8: Decent Work and Economic Growth,1985,3,0.4285714285714285,-1
8,SDG 8: Decent Work and Economic Growth,1986,4,0.5,1
8,SDG 8: Decent Work and Economic Growth,1987,1,0.1666666666666667,-3
8,SDG 8: Decent Work and Economic Growth,1988,4,0.5714285714285714,3
8,SDG 8: Decent Work and Economic Growth,1989,4,0.4444444444444444,0
8,SDG 8: Decent Work and Economic Growth,1990,4,0.5,0
8,SDG 8: Decent Work and Economic Growth,1991,4,0.4444444444444444,0
8,SDG 8: Decent Work and Economic Growth,1992,6,0.8571428571428571,2
8,SDG 8: Decent Work and Economic Growth,1993,3,0.2727272727272727,-3
8,SDG 8: Decent Work and Economic Growth,1994,5,0.5,2
8,SDG 8: Decent Work and Economic Growth,1995,4,0.5,-1
8,SDG 8: Decent Work and Economic Growth,1996,5,0.5,1
8,SDG 8: Decent Work and Economic Growth,1997,6,0.3529411764705883,1
8,SDG 8: Decent Work and Economic Growth,1998,7,0.5,1
8,SDG 8: Decent Work and Economic Growth,1999,12,0.5,5
8,SDG 8: Decent Work and Economic Growth,2000,13,0.5416666666666666,1
8,SDG 8: Decent Work and Economic Growth,2001,18,0.5,5
8,SDG 8: Decent Work and Economic Growth,2002,19,0.38,1
8,SDG 8: Decent Work and Economic Growth,2003,24,0.4615384615384616,5
8,SDG 8: Decent Work and Economic Growth,2004,27,0.5625,3
8,SDG 8: Decent Work and Economic Growth,2005,27,0.4909090909090909,0
8,SDG 8: Decent Work and Economic Growth,2006,36,0.6666666666666666,9
8,SDG 8: Decent Work and Economic Growth,2007,35,0.4861111111111111,-1
8,SDG 8: Decent Work and Economic Growth,2008,41,0.5394736842105263,6
8,SDG 8: Decent Work and Economic Growth,2009,44,0.5116279069767442,3
8,SDG 8: Decent Work and Economic Growth,2010,47,0.5340909090909091,3
8,SDG 8: Decent Work and Economic Growth,2011,58,0.6170212765957447,11
8,SDG 8: Decent Work and Economic Growth,2012,54,0.5346534653465347,-4
8,SDG 8: Decent Work and Economic Growth,2013,65,0.6018518518518519,11
8,SDG 8: Decent Work and Economic Growth,2014,61,0.5700934579439252,-4
8,SDG 8: Decent Work and Economic Growth,2015,67,0.6320754716981132,6
8,SDG 8: Decent Work and Economic Growth,2016,82,0.6833333333333333,15
8,SDG 8: Decent Work and Economic Growth,2017,74,0.6115702479338843,-8
8,SDG 8: Decent Work and Economic Growth,2018,83,0.680327868852459,9
8,SDG 8: Decent Work and Economic Growth,2019,76,0.6031746031746031,-7
8,SDG 8: Decent Work and Economic Growth,2020,71,0.5725806451612904,-5
8,SDG 8: Decent Work and Economic Growth,2021,82,0.6456692913385826,11
8,SDG 8: Decent Work and Economic Growth,2022,66,0.5689655172413793,-16
8,SDG 8: Decent Work and Economic Growth,2023,69,0.5609756097560976,3
8,SDG 8: Decent Work and Economic Growth,2024,64,0.5981308411214953,-5
9,"SDG 9: Industry, Innovation and Infrastructure",1869,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1872,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1874,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1876,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1890,1,1.0,1
9,"SDG 9: Industry, Innovation and Infrastructure",1895,0,0.0,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1896,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1898,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1899,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1900,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1902,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1905,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1906,1,1.0,1
9,"SDG 9: Industry, Innovation and Infrastructure",1907,0,0.0,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1909,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1910,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1911,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1912,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1913,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1914,1,1.0,1
9,"SDG 9: Industry, Innovation and Infrastructure",1918,0,0.0,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1919,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1920,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1921,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1922,1,1.0,1
9,"SDG 9: Industry, Innovation and Infrastructure",1923,1,1.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1925,0,0.0,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1928,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1929,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1930,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1931,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1932,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1933,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1934,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1935,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1936,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1938,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1939,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1940,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1941,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1942,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1943,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1944,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1945,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1946,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1947,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1948,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1949,1,0.5,1
9,"SDG 9: Industry, Innovation and Infrastructure",1950,1,0.5,0
9,"SDG 9: Industry, Innovation and Infrastructure",1951,1,0.3333333333333333,0
9,"SDG 9: Industry, Innovation and Infrastructure",1952,1,0.3333333333333333,0
9,"SDG 9: Industry, Innovation and Infrastructure",1953,0,0.0,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1954,1,0.5,1
9,"SDG 9: Industry, Innovation and Infrastructure",1955,0,0.0,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1956,1,0.3333333333333333,1
9,"SDG 9: Industry, Innovation and Infrastructure",1957,1,0.5,0
9,"SDG 9: Industry, Innovation and Infrastructure",1958,1,0.5,0
9,"SDG 9: Industry, Innovation and Infrastructure",1959,0,0.0,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1960,1,0.3333333333333333,1
9,"SDG 9: Industry, Innovation and Infrastructure",1961,1,0.5,0
9,"SDG 9: Industry, Innovation and Infrastructure",1962,1,0.25,0
9,"SDG 9: Industry, Innovation and Infrastructure",1963,1,0.25,0
9,"SDG 9: Industry, Innovation and Infrastructure",1964,1,0.25,0
9,"SDG 9: Industry, Innovation and Infrastructure",1965,0,0.0,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1966,1,0.3333333333333333,1
9,"SDG 9: Industry, Innovation and Infrastructure",1967,1,0.2,0
9,"SDG 9: Industry, Innovation and Infrastructure",1968,1,0.2,0
9,"SDG 9: Industry, Innovation and Infrastructure",1969,0,0.0,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1970,0,0.0,0
9,"SDG 9: Industry, Innovation and Infrastructure",1971,1,0.2,1
9,"SDG 9: Industry, Innovation and Infrastructure",1972,2,0.4,1
9,"SDG 9: Industry, Innovation and Infrastructure",1973,1,0.25,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1974,0,0.0,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1975,1,0.2,1
9,"SDG 9: Industry, Innovation and Infrastructure",1976,1,0.2,0
9,"SDG 9: Industry, Innovation and Infrastructure",1977,1,0.1666666666666667,0
9,"SDG 9: Industry, Innovation and Infrastructure",1978,2,0.2857142857142857,1
9,"SDG 9: Industry, Innovation and Infrastructure",1979,1,0.2,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1980,3,0.4285714285714285,2
9,"SDG 9: Industry, Innovation and Infrastructure",1981,2,0.2857142857142857,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1982,1,0.125,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1983,1,0.1428571428571428,0
9,"SDG 9: Industry, Innovation and Infrastructure",1984,1,0.125,0
9,"SDG 9: Industry, Innovation and Infrastructure",1985,1,0.1428571428571428,0
9,"SDG 9: Industry, Innovation and Infrastructure",1986,2,0.25,1
9,"SDG 9: Industry, Innovation and Infrastructure",1987,1,0.1666666666666667,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1988,0,0.0,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1989,1,0.1111111111111111,1
9,"SDG 9: Industry, Innovation and Infrastructure",1990,1,0.125,0
9,"SDG 9: Industry, Innovation and Infrastructure",1991,1,0.1111111111111111,0
9,"SDG 9: Industry, Innovation and Infrastructure",1992,0,0.0,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1993,1,0.09090909090909091,1
9,"SDG 9: Industry, Innovation and Infrastructure",1994,1,0.1,0
9,"SDG 9: Industry, Innovation and Infrastructure",1995,2,0.25,1
9,"SDG 9: Industry, Innovation and Infrastructure",1996,3,0.3,1
9,"SDG 9: Industry, Innovation and Infrastructure",1997,2,0.1176470588235294,-1
9,"SDG 9: Industry, Innovation and Infrastructure",1998,3,0.2142857142857143,1
9,"SDG 9: Industry, Innovation and Infrastructure",1999,4,0.1666666666666667,1
9,"SDG 9: Industry, Innovation and Infrastructure",2000,6,0.25,2
9,"SDG 9: Industry, Innovation and Infrastructure",2001,6,0.1666666666666667,0
9,"SDG 9: Industry, Innovation and Infrastructure",2002,14,0.28,8
9,"SDG 9: Industry, Innovation and Infrastructure",2003,12,0.2307692307692308,-2
9,"SDG 9: Industry, Innovation and Infrastructure",2004,14,0.2916666666666667,2
9,"SDG 9: Industry, Innovation and Infrastructure",2005,9,0.1636363636363636,-5
9,"SDG 9: Industry, Innovation and Infrastructure",2006,19,0.3518518518518519,10
9,"SDG 9: Industry, Innovation and Infrastructure",2007,17,0.2361111111111111,-2
9,"SDG 9: Industry, Innovation and Infrastructure",2008,27,0.3552631578947368,10
9,"SDG 9: Industry, Innovation and Infrastructure",2009,23,0.2674418604651163,-4
9,"SDG 9: Industry, Innovation and Infrastructure",2010,34,0.3863636363636364,11
9,"SDG 9: Industry, Innovation and Infrastructure",2011,37,0.3936170212765958,3
9,"SDG 9: Industry, Innovation and Infrastructure",2012,37,0.3663366336633663,0
9,"SDG 9: Industry, Innovation and Infrastructure",2013,42,0.3888888888888889,5
9,"SDG 9: Industry, Innovation and Infrastructure",2014,46,0.4299065420560748,4
9,"SDG 9: Industry, Innovation and Infrastructure",2015,45,0.4245283018867925,-1
9,"SDG 9: Industry, Innovation and Infrastructure",2016,52,0.4333333333333333,7
9,"SDG 9: Industry, Innovation and Infrastructure",2017,59,0.487603305785124,7
9,"SDG 9: Industry, Innovation and Infrastructure",2018,52,0.4262295081967213,-7
9,"SDG 9: Industry, Innovation and Infrastructure",2019,59,0.4682539682539683,7
9,"SDG 9: Industry, Innovation and Infrastructure",2020,50,0.4032258064516129,-9
9,"SDG 9: Industry, Innovation and Infrastructure",2021,57,0.4488188976377953,7
9,"SDG 9: Industry, Innovation and Infrastructure",2022,47,0.4051724137931034,-10
9,"SDG 9: Industry, Innovation and Infrastructure",2023,47,0.3821138211382114,0
9,"SDG 9: Industry, Innovation and Infrastructure",2024,35,0.3271028037383177,-12
